Record_ID,Complaint_ID,Date_Received,Received_Year,Product_Name,Product,Issue,Company,State_Name,Portals,Company_Response_to_Consumer,Timely_Response
1371,483118,8/8/2013,2013,Credit reporting,Not Specified,Unable to get credit report/credit score,Experian,CO,Web,Closed with non-monetary relief,Yes
1372,483119,8/8/2013,2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Bank of America,NC,Web,Closed with non-monetary relief,Yes
1373,483129,8/8/2013,2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Ocwen,AE,Web,Closed with monetary relief,Yes
1374,483141,8/8/2013,2013,Mortgage,FHA mortgage,Settlement process and costs,Ocwen,GA,Web,Closed with explanation,Yes
1375,483143,8/8/2013,2013,Debt collection,Auto,Cont'd attempts collect debt not owed,Santander Consumer USA Holdings Inc,IL,Postal mail,Closed with explanation,Yes
1376,483238,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,DE,Web,Closed with explanation,Yes
1377,483243,8/8/2013,2013,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,Wells Fargo & Company,CO,Web,Closed with explanation,Yes
1378,483265,8/8/2013,2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Ditech Financial LLC,FL,Phone,Closed with explanation,Yes
1379,483278,8/8/2013,2013,Mortgage,Home equity loan or line of credit,Credit decision / Underwriting,PNC Bank N.A.,PA,Phone,Closed with monetary relief,Yes
1380,483286,8/8/2013,2013,Credit reporting,Not Specified,Incorrect information on credit report,Equifax,TN,Web,Closed with non-monetary relief,Yes
1381,483296,8/8/2013,2013,Mortgage,Conventional fixed mortgage,Settlement process and costs,Wells Fargo & Company,NY,Phone,Closed with explanation,Yes
1382,483309,8/8/2013,2013,Credit reporting,Not Specified,Incorrect information on credit report,Equifax,TX,Postal mail,Closed with explanation,Yes
1383,483332,8/8/2013,2013,Credit card,Not Specified,Billing disputes,Capital One,NY,Phone,Closed with explanation,Yes
1384,483342,8/8/2013,2013,Credit card,Not Specified,Payoff process,Synchrony Financial,TX,Web,Closed with explanation,Yes
1385,483361,8/8/2013,2013,Bank account or service,Checking account,"Account opening, closing, or management",Bank of America,TX,Web,Closed with explanation,Yes
1386,483413,8/8/2013,2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account","Sun West Mortgage Company, Inc.",PA,Referral,Closed with explanation,No
1387,483417,8/8/2013,2013,Mortgage,Home equity loan or line of credit,Settlement process and costs,Citibank,GA,Web,Closed with explanation,Yes
1388,483420,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",21st Mortgage Corporation,TX,Web,Closed with explanation,Yes
1389,483433,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,FL,Referral,Closed with explanation,Yes
1390,483469,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure","Citizens Financial Group, Inc.",MI,Referral,Closed with explanation,Yes
1391,483522,8/8/2013,2013,Credit card,Not Specified,Other,JPMorgan Chase & Co.,CA,Web,Closed with explanation,Yes
1392,483546,8/8/2013,2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",PNC Bank N.A.,OH,Web,Closed with explanation,Yes
1393,483552,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,CA,Referral,Closed with explanation,Yes
1394,483554,8/8/2013,2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account","Bayview Loan Servicing, LLC",FL,Referral,Closed with explanation,Yes
1395,483560,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,GA,Referral,Closed with explanation,Yes
1396,483579,8/8/2013,2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",The Huntington National Bank,OH,Web,Closed with monetary relief,Yes
1397,483584,8/8/2013,2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,PA,Web,Closed with explanation,Yes
1398,483587,8/8/2013,2013,Credit reporting,Not Specified,Incorrect information on credit report,Experian,IN,Postal mail,Closed with non-monetary relief,Yes
1399,483593,8/8/2013,2013,Credit card,Not Specified,Billing disputes,Barclays PLC,MD,Phone,Closed with explanation,Yes
1400,483594,8/8/2013,2013,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",Bank of America,AL,Web,Closed with explanation,Yes
1401,483604,8/8/2013,2013,Consumer Loan,Vehicle loan,Managing the loan or lease,Wells Fargo & Company,CA,Web,Closed with explanation,Yes
1402,483623,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,MI,Referral,Closed with explanation,Yes
1403,483625,8/8/2013,2013,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,Freedom Mortgage,KS,Web,Closed with explanation,Yes
1404,483647,8/8/2013,2013,Credit reporting,Not Specified,Incorrect information on credit report,Navy FCU,NH,Web,Closed with explanation,Yes
1405,483658,8/8/2013,2013,Mortgage,Other mortgage,Credit decision / Underwriting,Bank of America,TX,Postal mail,Closed with explanation,Yes
1406,483674,8/8/2013,2013,Credit card,Not Specified,Balance transfer,JPMorgan Chase & Co.,SC,Phone,Closed with explanation,Yes
1407,483689,8/8/2013,2013,Debt collection,Credit card,False statements or representation,Messerli & Kramer P.A.,MN,Web,Closed with explanation,Yes
1408,483691,8/8/2013,2013,Credit reporting,Not Specified,Incorrect information on credit report,Equifax,TX,Web,Closed with non-monetary relief,Yes
1409,483692,8/8/2013,2013,Credit reporting,Not Specified,Incorrect information on credit report,Experian,TX,Web,Closed with non-monetary relief,Yes
1410,483735,8/8/2013,2013,Bank account or service,Checking account,Deposits and withdrawals,BB&T Financial,NC,Web,Closed with explanation,Yes
1411,483742,8/8/2013,2013,Credit card,Not Specified,APR or interest rate,JPMorgan Chase & Co.,OH,Web,Closed with explanation,Yes
1412,483760,8/8/2013,2013,Debt collection,Federal student loan,Cont'd attempts collect debt not owed,United Student Aid (USA) Funds,Unknown,Phone,Closed with explanation,Yes
1413,483784,8/8/2013,2013,Debt collection,Credit card,Taking/threatening an illegal action,"Pressler & Pressler, LLP",FL,Referral,Closed with explanation,Yes
1414,483798,8/8/2013,2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",PNC Bank N.A.,IL,Web,Closed with explanation,Yes
1415,483802,8/8/2013,2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Ocwen,FL,Referral,Closed with explanation,Yes
1416,483830,8/8/2013,2013,Debt collection,I do not know,Communication tactics,"NCB Management Services, Inc.",MI,Phone,Closed with non-monetary relief,Yes
1417,483855,8/8/2013,2013,Student loan,Non-federal student loan,Repaying your loan,"Navient Solutions, Inc.",GA,Web,Closed with monetary relief,Yes
1418,483857,8/8/2013,2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",Bank of America,NH,Web,Closed with explanation,Yes
1419,483920,8/8/2013,2013,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Ditech Financial LLC,GA,Web,Closed with explanation,Yes
1420,483948,8/8/2013,2013,Consumer Loan,Vehicle loan,Problems when you are unable to pay,Capital One,FL,Referral,Closed with explanation,Yes
1421,483950,8/8/2013,2013,Debt collection,Non-federal student loan,Improper contact or sharing of info,Law Office of Regent and Associates,TX,Web,Closed with explanation,Yes
1422,483953,8/8/2013,2013,Consumer Loan,Vehicle loan,Managing the loan or lease,TD Bank US Holding Company,FL,Web,Closed with explanation,Yes
1423,483972,8/8/2013,2013,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,"Hunter Warfield, Inc.",VA,Web,Closed with explanation,Yes
1424,483980,8/8/2013,2013,Credit reporting,Not Specified,Incorrect information on credit report,Experian,OR,Fax,Closed with non-monetary relief,Yes
1425,484021,8/8/2013,2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",JPMorgan Chase & Co.,CA,Web,Closed with explanation,Yes
1426,484025,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Nationstar Mortgage,Unknown,Referral,Closed with explanation,Yes
1427,484026,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ditech Financial LLC,CA,Referral,Closed with explanation,Yes
1428,484054,8/8/2013,2013,Credit card,Not Specified,Customer service / Customer relations,Capital One,KS,Phone,Closed with explanation,Yes
1429,484093,8/8/2013,2013,Consumer Loan,Vehicle loan,Managing the loan or lease,Capital One,NC,Phone,Closed with explanation,Yes
1430,484120,8/8/2013,2013,Credit card,Not Specified,Balance transfer,U.S. Bancorp,TX,Web,Closed with monetary relief,Yes
1431,484130,8/8/2013,2013,Bank account or service,Checking account,Problems caused by my funds being low,BB&T Financial,FL,Web,Closed with explanation,Yes
1432,484149,8/8/2013,2013,Consumer Loan,Personal line of credit,Account terms and changes,"OneMain Financial Holdings, LLC",CA,Web,Closed with explanation,Yes
1433,484151,8/8/2013,2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Nationstar Mortgage,AZ,Web,Closed with explanation,Yes
1434,484165,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure","Citizens Financial Group, Inc.",NY,Referral,Closed with explanation,Yes
1435,484166,8/8/2013,2013,Debt collection,Mortgage,Disclosure verification of debt,"ProCollect, Inc",IN,Web,Closed with explanation,Yes
1436,484173,8/8/2013,2013,Credit card,Not Specified,Advertising and marketing,Citibank,NC,Web,Closed with non-monetary relief,Yes
1437,484177,8/8/2013,2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,NY,Web,Closed with explanation,Yes
1438,484178,8/8/2013,2013,Bank account or service,Checking account,"Account opening, closing, or management",Navy FCU,VA,Phone,Closed with explanation,Yes
1439,484180,8/8/2013,2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",JPMorgan Chase & Co.,CA,Web,Closed with explanation,Yes
1440,484187,8/8/2013,2013,Credit reporting,Not Specified,Incorrect information on credit report,Experian,HI,Web,Closed with explanation,Yes
1441,484193,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,GA,Referral,Closed with explanation,Yes
1442,484204,8/8/2013,2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",Dovenmuehle Mortgage Inc.,IL,Web,Closed with non-monetary relief,Yes
1443,484209,8/8/2013,2013,Student loan,Non-federal student loan,Dealing with my lender or servicer,"Navient Solutions, Inc.",MA,Web,Closed with explanation,Yes
1444,484236,8/8/2013,2013,Debt collection,Mortgage,Communication tactics,Ocwen,FL,Postal mail,Closed with explanation,Yes
1445,484242,8/8/2013,2013,Credit card,Not Specified,Billing disputes,Wells Fargo & Company,NC,Web,Closed with explanation,Yes
1446,484469,8/8/2013,2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Specialized Loan Servicing LLC,GA,Web,Closed,Yes
1447,484481,8/8/2013,2013,Bank account or service,Checking account,Deposits and withdrawals,JPMorgan Chase & Co.,CA,Referral,Closed with explanation,Yes
1448,484482,8/8/2013,2013,Consumer Loan,Vehicle loan,Managing the loan or lease,JPMorgan Chase & Co.,CA,Referral,Closed with explanation,Yes
1449,484485,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,CA,Referral,Closed with explanation,Yes
1450,484566,8/8/2013,2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Ditech Financial LLC,WI,Web,Closed with explanation,Yes
1451,484568,8/8/2013,2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Wells Fargo & Company,OR,Referral,Closed with explanation,Yes
1452,484569,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,MD,Referral,Closed with explanation,Yes
1453,484573,8/8/2013,2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",LCS Financial Corporation,CA,Web,Closed with explanation,Yes
1454,484575,8/8/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Nationstar Mortgage,CA,Postal mail,Closed with explanation,Yes
1455,484596,8/9/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,MI,Fax,Closed with explanation,Yes
1456,484597,8/9/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,MI,Fax,Closed with explanation,Yes
1457,484601,8/9/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,MI,Referral,Closed with explanation,Yes
1458,484604,8/9/2013,2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure","Carrington Mortgage Holdings, LLC.",NJ,Web,Closed with explanation,Yes
1459,484606,8/9/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,FL,Web,Closed with explanation,Yes
1460,484629,8/9/2013,2013,Credit reporting,Not Specified,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",CA,Web,Closed with explanation,Yes
1461,484630,8/9/2013,2013,Credit reporting,Not Specified,Credit monitoring or identity protection,Experian,CA,Web,Closed with explanation,Yes
1462,484642,8/9/2013,2013,Credit reporting,Not Specified,Credit reporting company's investigation,Experian,GA,Web,Closed with non-monetary relief,Yes
1463,484656,8/9/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure","Carrington Mortgage Holdings, LLC.",CA,Postal mail,Closed with explanation,Yes
1464,484659,8/9/2013,2013,Bank account or service,Checking account,Using a debit or ATM card,GC Services Limited Partnership,WA,Fax,Closed with non-monetary relief,Yes
1465,484704,8/9/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure","Carrington Mortgage Holdings, LLC.",CT,Referral,Closed with explanation,Yes
1466,484709,8/9/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Nationstar Mortgage,FL,Referral,Closed with explanation,Yes
1467,484719,8/9/2013,2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,IL,Web,Closed with explanation,Yes
1468,484766,8/9/2013,2013,Mortgage,Home equity loan or line of credit,Settlement process and costs,Wells Fargo & Company,NC,Web,Closed with explanation,Yes
1469,484828,8/9/2013,2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,NJ,Referral,Closed with explanation,Yes
1470,485083,8/9/2013,2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Bank of America,MD,Phone,Closed with explanation,Yes
1471,485088,8/9/2013,2013,Bank account or service,Checking account,"Making/receiving payments, sending money",JPMorgan Chase & Co.,CA,Web,Closed with explanation,Yes
1472,485103,8/9/2013,2013,Credit card,Not Specified,Advertising and marketing,Capital One,NC,Web,Closed with explanation,Yes
1473,485134,8/9/2013,2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",Nationstar Mortgage,FL,Web,Closed with explanation,Yes
1474,485135,8/9/2013,2013,Bank account or service,Checking account,"Account opening, closing, or management",Wells Fargo & Company,TX,Web,Closed with explanation,Yes
